uniprot_acc	inferred_tier_a	inferred_tier_b	confidence_score	contradiction_flag	composite_architecture	n_sources	conflict_notes	curator_decision	curator_notes
A0A8A2FLD8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A894WH00	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A8A2FLD9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A8A2FLG6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A8A2FLH6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A8A2FLN9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A8A2FLP8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A8A2FLS9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A8A2FP37	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A8A2FLE7	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A8A2FQ51	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A894WGH9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A894WGF8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A894WBE7	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A894WB87	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A894WB61	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A894WB11	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A894WAY0	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A894WAF6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A892A0F5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A891ZAF1	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A891ZAD8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A891ZAC5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A891ZAC2	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A891ZAB4	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A891ZAB1	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A891ZAB0	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A894WBL4	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A891ZAA3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A891ZA81	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A891ZA79	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A891ZA78	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A891ZA74	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A891ZA71	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A891ZA67	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A891ZA53	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A891ZA52	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A891ZA44	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A891ZA42	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A891ZA35	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A891ZA33	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A891ZA31	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A891ZA24	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A891ZA85	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A894WBP1	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A894WBX1	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A894WBX8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A894WG92	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A894WG84	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A894WG02	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A894WFV5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A894WFN2	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A894WFL5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A894WEY2	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A894WEK8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A894WEC7	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A894WE37	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A894WDS6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A894WDJ6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A894WDF1	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A894WD85	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A894WD60	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A894WD04	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A894WD03	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A894WC20	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A894WC37	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A894WC50	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A894WC65	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A894WC93	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A894WCD2	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A894WGH8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A894WCF3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A894WCI0	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A894WCI2	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A894WCN8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A894WCQ2	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A894WCR5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A894WCS4	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A894WCH7	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B7TF64	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A9W7GT02	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A9W7J8W5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0MPP2	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0MGJ2	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0MGI3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0MGG5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0MGF6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0MGB1	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0MGA2	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0MG93	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0MG84	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0EXM5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABY6LZ74	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABY6LM89	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABY6LLS2	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABY6KU65	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0MPQ1	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABY6KFU0	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABY6K6D3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABQ8LKD0	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABQ8LK14	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABQ8L169	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABQ7ZFB1	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABN9KSF2	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABM5AVK0	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABM4IYI6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABM4HWW2	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABM3YZE8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABM3Q3L7	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABM3Q2F8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABM3Q1T5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABM3Q0F7	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABY6KA49	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABM3PH36	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0MPR0	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0MT47	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A1XFN9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A1XFN0	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A1XFM1	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A1XFK3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A1XFJ4	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A1XFI5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A1X8V4	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A1X8U5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A1IM53	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A1IM44	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A1IM35	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A1IM26	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ZVH7	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ZVG8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0MT30	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ZVF9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ZV51	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ZV42	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ZV33	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ZV06	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ZUZ7	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ZUY8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ZUX9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ZUV2	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ZUU3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ZUT4	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ZUS5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0MZZ3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0MT80	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0MT62	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ZV60	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABM3P901	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABM3NDK5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABM3NDI9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABD1A4N8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABD0RQZ0	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABD0RHI0	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABD0RGB8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABD0QL39	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABD0Q934	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABD0PYN2	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABD0PFP7	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABD0PEG8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABD0P077	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABD0NW41	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABD0NVJ9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABD0NUD2	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABD0NQF3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABD1J3L5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABD0NN31	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABD0N518	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABD0N0G8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABD0MS17	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABD0MRB8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABD0MQL9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABD0MI69	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABD0MGV2	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABD0MG93	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABD0MFN3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABD0MFK8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABD0MD65	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABC9YLI0	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABC9YDL6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABC9XE09	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABD0NJG6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABD1KD12	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABD1KSC6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABD1KSH4	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABM2YG55	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABM2Y4S8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABM2XQQ8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABM2XIW2	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABM2X7Q9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABM2X5R6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABM2X4Z3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABM2X4I4	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABM2X2Z3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABM2X0K1	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABM2WWJ3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABM2WSJ9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABM2WQF8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABM2WQ70	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABM2WFU9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABM2WC84	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABM2WBB3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABD1KXL8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABD2WR87	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABD3RMM0	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABD3S187	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABD3SL96	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABD3T1M3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A1XFP8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABD3TV53	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABM0QI39	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABM0RYY7	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABM0SFA8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABM1AKV5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABM1AZ76	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABM1UFR2	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0ABM0Q8R5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A1XFQ7	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A1XFR6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A1XFS5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B7SGV4	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B7SGU5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B7SGT6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B6D246	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B6D202	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B5AN10	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B5AF27	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B5AF18	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B5AEX3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B5AET7	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B5AER0	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B5A484	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B5A483	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B5A482	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B7SGX2	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B5A480	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B3VDK6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B3VDJ7	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B2Z221	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B2Z212	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B2Z1Z6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B2DF75	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B2DF66	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B2DF57	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B2DF48	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B2DF39	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B2DF30	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B2DF21	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B2DF12	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B2DEZ4	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B4YNN9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B7SWB1	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B7SWD1	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B7SWF6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B7TF62	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B7TF59	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B7TF58	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B7TF57	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B7TF56	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B7TEY5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B7TEX3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B7TEW9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B7TEW8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B7TER9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B7TEQ6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B7TEQ5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B7TEQ4	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B7TEP0	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
B7TEN8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
